Index,Title,Sentiment,Class,Entity1
140,  Alonso ontkracht belang van veelbesproken Abu Dhabi-test  ,0.28403508771929825,Positive,
140,,0.28403508771929825,,
140,,0.28403508771929825,,
141,  Hamilton wil voor Kerstmis nieuw contract tekenen bij Mercedes  ,0.13333333333333333,Neutral,Hamilton
141,,0.13333333333333333,,Mercedes
141,,0.13333333333333333,,
142,  Vettel neemt geëmotioneerd (en zingend) afscheid van Ferrari  ,0.0932692307692308,Neutral,Vettel
142,,0.0932692307692308,,Ferrari
142,,0.0932692307692308,,
143,  Lees terug - Het liveblog van maandag 14 december 2020  ,0.2673636363636363,Positive,
143,,0.2673636363636363,,
143,,0.2673636363636363,,
144,  Dit schreven internationale media over Verstappen in Abu Dhabi  ,0.10955555555555556,Neutral,Verstappen
144,,0.10955555555555556,,
144,,0.10955555555555556,,
145,  Stel een F1-vraag voor de GPUpdate Podcast en win McLaren-goodies  ,0.27722222222222226,Positive,McLaren
145,,0.27722222222222226,,
145,,0.27722222222222226,,
146,"  Kan Red Bull 2021 beter starten? ""Moeten dit momentum gebruiken""  ",0.2594871794871795,Positive,Red Bull
146,,0.2594871794871795,,
146,,0.2594871794871795,,
147,"  Verstappen sluit 2020 sterk af: ""Belangrijke boost voor het team""  ",0.24136178861788618,Positive,Verstappen
147,,0.24136178861788618,,
147,,0.24136178861788618,,
148,"  McLaren derde in de eindstand: ""Prachtig einde van het seizoen""  ",0.3053846153846154,Positive,McLaren
148,,0.3053846153846154,,
148,,0.3053846153846154,,
149,"  Horner looft Verstappen na 'saaie zege': ""Perfect weekend voor ons""  ",0.357265625,Positive,Verstappen
149,,0.357265625,,
149,,0.357265625,,
150,"  Albon: ""Alles aan gedaan"" om stoeltje voor 2021 te behouden  ",0.1719230769230769,Positive,Albon
150,,0.1719230769230769,,
150,,0.1719230769230769,,
151,"  Mercedes verrast door snelheid Verstappen: ""Hadden geen antwoord""  ",0.18873873873873875,Positive,Verstappen
151,,0.18873873873873875,,Mercedes
151,,0.18873873873873875,,
